supplier_id,buyer_id,product_id,amount,time
14,68,5,93.0,31
86,76,32,12.0,31
111,118,42,16.0,31
62,91,29,2.0,31
62,92,21,899.0,31
35,92,18,876.0,31
90,100,44,14.0,31
62,79,25,6.0,31
23,68,11,632.0,31
4,26,2,2488.0,31
4,26,3,622.0,31
55,90,28,8.0,31
7,30,14,920.0,31
86,113,32,176.0,31
68,57,18,231.0,31
14,57,5,1717.0,31
80,95,44,6.0,31
101,112,40,33.0,31
3,1,1,7212.0,31
49,71,21,135.0,31
4,26,11,8.0,31
23,24,11,92.0,31
23,17,0,26103.0,31
73,111,42,20.0,31
4,41,11,4653.0,31
23,23,3,44464.0,31
73,118,28,6.0,31
42,56,10,600.0,31
57,111,29,24.0,31
96,112,42,56.0,31
33,40,13,8.0,31
23,66,11,622.0,31
33,33,13,2.0,31
45,52,7,1431.0,31
85,75,27,96.0,31
4,45,2,30296.0,31
45,49,7,4008.0,31
0,22,0,12.0,31
6,52,12,1908.0,31
20,28,4,960.0,31
68,68,22,142.0,31
73,107,42,40.0,31
8,30,7,690.0,31
27,55,18,65.0,31
27,84,18,45.0,31
38,78,24,192.0,31
30,54,24,86.0,31
62,92,28,4.0,31
41,86,24,232.0,31
23,0,3,4848.0,31
76,110,41,10.0,31
38,85,24,270.0,31
93,75,25,44.0,31
27,57,14,5151.0,31
23,26,0,1866.0,31
85,116,38,8.0,31
85,112,38,8.0,31
4,31,0,1824.0,31
27,52,14,1908.0,31
41,68,20,123.0,32
53,74,21,528.0,32
74,104,34,6.0,32
27,93,18,30.0,32
92,92,26,8.0,32
68,62,16,316.0,32
69,78,29,12.0,32
41,59,20,80.0,32
23,33,3,96.0,32
16,56,9,608.0,32
45,51,23,80.0,32
23,45,1,36064.0,32
20,31,4,624.0,32
14,68,5,708.0,32
0,22,0,54.0,32
71,104,34,3.0,32
73,96,28,24.0,32
41,52,24,354.0,32
57,96,31,20.0,32
23,7,1,3932.0,32
35,71,18,136.0,32
35,71,22,16.0,32
4,26,2,3712.0,32
20,32,4,7456.0,32
23,6,0,18.0,32
23,43,0,80.0,32
28,42,5,240.0,32
3,2,2,10260.0,32
16,23,0,6009.0,32
41,71,24,242.0,32
73,114,42,14.0,32
49,71,21,363.0,32
111,101,42,8.0,32
7,23,1,448.0,32
4,27,1,5076.0,32
16,5,3,24.0,32
3,17,2,11332.0,32
3,52,14,1060.0,32
85,112,38,6.0,32
0,29,3,2072.0,32
75,112,41,6.0,32
3,27,14,853.0,32
38,78,24,24.0,32
3,59,14,472.0,32
111,118,42,8.0,32
45,86,23,224.0,32
6,52,12,1060.0,32
73,118,34,1.0,32
38,59,24,152.0,32
24,55,24,92.0,32
35,62,22,456.0,32
111,116,37,15.0,32
8,38,7,3330.0,32
31,42,10,360.0,32
4,66,11,760.0,32
35,68,22,72.0,32
23,7,2,3932.0,32
3,43,2,58.0,32
62,99,28,13.0,32
11,56,10,456.0,32
45,49,7,5289.0,32
7,30,14,1680.0,32
62,96,29,28.0,32
23,22,3,18.0,32
74,74,31,25.0,32
113,101,44,13.0,32
73,111,42,12.0,32
62,102,28,5.0,32
74,82,34,4.0,32
86,76,32,56.0,32
55,96,28,24.0,32
19,43,3,58.0,32
23,5,2,24.0,32
41,69,20,358.0,32
57,104,28,6.0,32
0,17,3,2878.0,32
17,26,12,16.0,32
31,32,10,240.0,32
45,59,23,72.0,32
32,27,5,853.0,32
62,111,28,232.0,32
56,74,19,168.0,32
62,92,28,14.0,32
52,57,24,477.0,32
27,73,18,904.0,32
23,29,0,6216.0,32
45,66,7,760.0,32
23,33,2,96.0,32
23,38,11,1866.0,32
62,79,28,2.0,32
33,26,13,16.0,32
45,59,7,472.0,32
3,2,1,10260.0,32
66,52,23,622.0,32
35,74,18,900.0,32
0,45,11,1212.0,32
23,35,11,700.0,32
10,45,2,36064.0,32
41,93,16,152.0,32
19,0,3,6284.0,32
62,107,29,44.0,32
62,74,29,7.0,32
23,68,6,320.0,32
74,104,26,2.0,32
74,118,26,4.0,32
49,54,21,72.0,32
55,90,28,22.0,32
75,114,41,14.0,32
41,71,20,1278.0,32
73,113,42,4.0,32
23,27,2,5076.0,32
57,73,29,173.0,32
23,11,3,448.0,32
68,99,25,24.0,32
23,52,11,265.0,32
23,33,0,192.0,32
74,74,34,69.0,32
23,24,11,80.0,32
2,24,7,240.0,32
23,3,2,10405.0,32
35,93,22,48.0,32
75,101,41,14.0,32
90,100,44,12.0,32
62,109,29,15.0,32
86,110,41,2.0,32
33,40,13,12.0,32
86,113,32,292.0,32
49,73,21,901.0,32
2,41,7,2760.0,32
3,22,2,72.0,32
27,69,18,159.0,32
8,62,7,2106.0,32
17,40,8,8.0,32
78,75,27,64.0,32
0,0,0,1571.0,32
45,57,23,24.0,32
74,102,34,10.0,32
62,85,29,18.0,32
4,26,3,928.0,32
17,26,8,8.0,32
23,8,1,21216.0,32
23,40,11,6.0,32
16,42,9,480.0,32
23,23,3,22244.0,32
30,69,24,210.0,32
35,68,18,213.0,32
4,32,1,5592.0,32
3,24,14,320.0,32
53,57,21,378.0,32
23,14,1,1287.0,32
101,101,41,16.0,32
85,86,27,16.0,32
90,114,44,4.0,32
10,48,3,512.0,32
4,26,11,8.0,32
62,73,28,736.0,32
23,29,2,8288.0,32
32,56,5,304.0,32
68,57,18,93.0,32
27,45,14,1212.0,32
23,6,2,24.0,32
55,113,28,19.0,32
45,85,23,104.0,32
16,32,9,320.0,32
62,82,28,12.0,32
74,73,34,44.0,32
8,45,7,1212.0,32
68,97,25,3.0,32
7,23,2,448.0,32
73,104,42,16.0,32
3,3,1,10405.0,32
74,92,34,5.0,32
15,14,4,1716.0,32
23,11,0,112.0,32
17,59,12,1008.0,32
69,99,28,17.0,32
4,30,11,420.0,32
113,113,44,12.0,32
4,40,0,27144.0,32
73,116,42,12.0,32
23,41,11,3414.0,32
38,74,24,166.0,32
73,107,42,16.0,32
41,86,20,312.0,32
85,117,38,10.0,32
0,48,0,128.0,32
85,85,27,72.0,32
23,26,0,2784.0,32
32,32,5,160.0,32
111,100,42,8.0,32
3,49,14,5289.0,32
20,42,4,336.0,32
0,10,0,2.0,32
48,35,9,436.0,32
38,92,24,136.0,32
23,8,2,21216.0,32
69,109,29,45.0,32
30,54,24,20.0,32
16,40,3,9048.0,32
62,73,31,34.0,32
8,53,7,222.0,32
57,111,29,8.0,32
41,62,20,1667.0,32
32,49,5,1763.0,32
4,42,0,504.0,32
4,31,0,936.0,32
62,101,29,40.0,32
4,5,0,48.0,32
19,6,3,6.0,32
117,116,39,10.0,32
75,100,41,8.0,32
113,112,44,19.0,32
23,16,3,3456.0,32
23,14,0,1287.0,32
23,35,6,436.0,32
0,32,0,5592.0,32
5,4,3,11216.0,32
16,10,3,8.0,32
56,55,19,32.0,32
23,59,11,472.0,32
4,40,2,36192.0,32
16,4,0,2804.0,32
75,113,41,6.0,32
4,16,0,864.0,32
6,30,12,1680.0,32
74,82,26,2.0,32
23,68,11,368.0,32
27,38,14,7464.0,32
53,69,21,384.0,32
57,62,21,1717.0,32
23,17,0,8454.0,32
40,38,12,5196.0,32
38,85,24,804.0,32
27,55,18,54.0,32
62,55,21,216.0,32
4,40,0,43638.0,33
85,86,27,40.0,33
10,60,11,2.0,33
62,73,28,136.0,33
16,40,3,14546.0,33
74,104,26,6.0,33
62,91,29,17.0,33
55,90,28,2.0,33
8,38,7,1824.0,33
26,52,12,760.0,33
27,55,18,53.0,33
22,26,12,12.0,33
75,100,41,6.0,33
62,90,25,32.0,33
24,51,24,80.0,33
55,96,28,32.0,33
23,22,3,3208.0,33
14,14,4,5612.0,33
85,85,30,66.0,33
73,111,43,12.0,33
35,84,22,30.0,33
73,111,42,36.0,33
26,63,12,6.0,33
73,101,29,43.0,33
31,32,10,312.0,33
75,112,41,18.0,33
3,22,2,12832.0,33
62,102,28,4.0,33
52,57,24,265.0,33
4,26,2,4600.0,33
20,31,4,336.0,33
27,69,18,88.0,33
4,0,0,532.0,33
23,35,6,336.0,33
113,113,44,24.0,33
23,68,6,112.0,33
7,27,2,19864.0,33
62,79,28,7.0,33
85,116,38,2.0,33
0,35,11,528.0,33
4,42,0,9573.0,33
33,40,13,16.0,33
6,29,12,6.0,33
76,95,41,48.0,33
4,41,11,2060.0,33
55,82,26,8.0,33
17,41,12,6174.0,33
35,71,18,528.0,33
41,71,16,32.0,33
41,52,24,1148.0,33
3,2,2,19536.0,33
33,26,13,24.0,33
96,118,43,10.0,33
62,78,31,26.0,33
23,7,1,5736.0,33
2,24,7,102.0,33
59,78,23,160.0,33
73,104,42,12.0,33
8,53,7,1308.0,33
4,16,0,224.0,33
74,92,34,8.0,33
33,60,13,2.0,33
23,23,3,47652.0,33
23,3,2,24845.0,33
62,82,25,6.0,33
38,85,24,1308.0,33
73,109,29,29.0,33
32,32,5,208.0,33
14,68,5,243.0,33
16,42,9,224.0,33
68,93,22,94.0,33
42,74,19,120.0,33
111,100,42,18.0,33
20,42,4,12572.0,33
16,32,9,416.0,33
74,92,26,4.0,33
32,27,5,361.0,33
62,92,21,165.0,33
45,66,7,1036.0,33
23,8,2,88132.0,33
74,118,34,3.0,33
45,51,23,160.0,33
62,86,25,10.0,33
85,116,27,8.0,33
69,107,28,96.0,33
54,102,26,6.0,33
23,6,0,17877.0,33
23,52,11,190.0,33
57,73,29,91.0,33
35,62,18,646.0,33
85,112,38,4.0,33
49,71,21,129.0,33
20,32,4,2408.0,33
62,79,25,3.0,33
38,92,24,554.0,33
27,27,14,361.0,33
45,74,23,104.0,33
4,33,2,140.0,33
68,54,18,53.0,33
4,45,2,38700.0,33
73,114,42,24.0,33
52,85,30,80.0,33
0,40,11,8.0,33
27,35,14,1097.0,33
23,29,2,10394.0,33
17,59,12,608.0,33
74,74,34,172.0,33
23,11,0,672.0,33
10,16,3,896.0,33
23,14,1,4209.0,33
23,40,2,58184.0,33
4,8,1,88132.0,33
86,110,41,8.0,33
57,111,29,52.0,33
68,57,18,15.0,33
11,68,9,112.0,33
96,112,42,6.0,33
62,55,21,212.0,33
59,78,30,88.0,33
35,62,22,328.0,33
74,107,43,14.0,33
23,38,11,1372.0,33
85,75,27,152.0,33
71,73,33,52.0,33
45,85,23,412.0,33
69,74,29,6.0,33
16,5,3,24.0,33
3,32,1,1806.0,33
52,86,27,16.0,33
0,4,0,10047.0,33
113,101,44,29.0,33
75,113,41,8.0,33
74,118,26,4.0,33
19,6,3,5959.0,33
3,1,2,7032.0,33
45,62,23,32.0,33
35,54,18,18.0,33
2,41,7,294.0,33
4,17,0,21714.0,33
4,26,11,12.0,33
7,6,2,23836.0,33
45,59,23,168.0,33
35,93,22,120.0,33
23,33,0,280.0,33
17,26,8,6.0,33
45,59,7,304.0,33
29,66,12,1520.0,33
62,74,21,230.0,33
41,86,24,216.0,33
3,49,14,3693.0,33
4,31,0,504.0,33
73,116,42,12.0,33
23,26,0,3450.0,33
40,38,12,3196.0,33
23,43,2,28.0,33
33,33,13,2.0,33
3,3,1,24845.0,33
45,49,7,3693.0,33
4,5,0,48.0,33
0,10,0,1564.0,33
41,57,20,1400.0,33
49,62,21,836.0,33
49,54,21,108.0,33
23,14,0,4209.0,33
62,82,28,15.0,33
53,57,21,74.0,33
23,68,11,112.0,33
26,33,12,3.0,33
3,2,1,19536.0,33
27,93,18,141.0,33
16,35,0,18.0,33
85,95,38,2.0,33
41,93,16,144.0,33
23,17,3,7346.0,33
62,113,25,212.0,33
4,32,0,1806.0,33
73,118,28,4.0,33
4,26,3,1150.0,33
19,43,3,28.0,33
32,49,5,1231.0,33
68,91,16,24.0,33
3,17,2,29060.0,33
52,78,27,30.0,33
3,24,14,136.0,33
73,113,42,26.0,33
23,23,1,1480.0,33
73,104,37,24.0,33
3,27,1,19864.0,33
23,11,3,2688.0,33
3,1,1,7032.0,33
0,22,0,9624.0,33
113,110,44,9.0,33
26,60,12,3.0,33
10,7,2,5736.0,33
3,5,2,24.0,33
45,62,7,1218.0,33
38,59,24,84.0,33
45,52,7,570.0,33
55,113,28,12.0,33
40,30,12,2896.0,33
16,23,0,13393.0,33
73,118,34,2.0,33
7,42,1,9285.0,33
57,90,28,6.0,33
62,96,29,14.0,33
23,29,3,2612.0,33
62,73,31,42.0,33
23,0,3,2128.0,33
4,23,2,1480.0,33
45,86,23,160.0,33
23,29,11,4.0,33
68,99,25,68.0,33
78,117,30,12.0,33
73,74,33,404.0,33
57,104,28,6.0,33
8,30,7,2172.0,33
7,30,14,2896.0,33
7,66,14,1036.0,33
30,69,24,386.0,33
4,35,1,18.0,33
96,96,43,10.0,33
17,40,8,2.0,33
62,80,25,16.0,33
0,43,0,56.0,33
54,79,26,2.0,33
74,102,34,4.0,33
62,92,28,10.0,33
49,69,21,208.0,33
43,29,13,4.0,33
73,104,43,16.0,33
48,28,9,128.0,33
30,54,24,34.0,33
38,74,24,128.0,33
74,96,34,17.0,33
62,101,25,8.0,33
23,33,3,140.0,33
49,73,21,482.0,33
71,76,25,8.0,33
62,102,25,6.0,33
62,111,28,32.0,33
56,55,19,152.0,33
62,85,29,12.0,33
71,97,34,6.0,33
85,101,38,4.0,33
23,33,11,2.0,33
27,45,14,300.0,33
3,52,14,760.0,33
62,109,29,38.0,33
23,59,11,304.0,33
74,104,34,2.0,33
23,63,11,4.0,33
14,35,4,24.0,33
26,40,12,8.0,33
23,45,1,38700.0,33
0,45,11,300.0,33
27,59,14,304.0,33
4,30,11,724.0,33
85,116,30,48.0,33
38,78,24,98.0,33
57,74,31,6.0,33
10,10,3,6256.0,33
32,28,5,64.0,33
45,45,7,300.0,33
62,101,29,74.0,33
23,29,0,7782.0,33
27,73,18,472.0,33
35,68,18,153.0,33
74,73,34,28.0,33
93,75,25,24.0,33
23,66,11,1036.0,33
111,118,42,16.0,33
41,68,20,213.0,33
73,107,42,52.0,33
113,112,44,11.0,33
33,63,13,4.0,33
45,57,23,56.0,33
23,24,11,34.0,33
5,4,3,40188.0,33
111,116,37,21.0,33
85,116,27,32.0,34
85,75,27,68.0,34
73,118,43,10.0,34
4,31,3,3904.0,34
74,118,34,2.0,34
4,5,0,48.0,34
41,71,16,16.0,34
78,85,27,22.0,34
117,116,39,2.0,34
22,24,12,3208.0,34
8,53,7,9285.0,34
53,74,21,196.0,34
98,113,44,6.0,34
26,33,12,3.0,34
33,60,13,2.0,34
84,89,25,12.0,34
54,102,26,8.0,34
7,27,1,15717.0,34
78,117,43,12.0,34
41,71,24,858.0,34
28,55,19,32.0,34
74,104,34,1.0,34
16,10,3,4752.0,34
3,49,14,6207.0,34
116,112,38,4.0,34
38,85,24,230.0,34
27,73,18,176.0,34
3,43,2,40.0,34
16,13,0,8.0,34
4,45,11,2932.0,34
45,59,7,148.0,34
54,79,28,2.0,34
74,74,34,128.0,34
73,109,29,50.0,34
35,68,18,111.0,34
5,4,3,33460.0,34
73,117,43,11.0,34
23,8,2,33480.0,34
4,0,0,3120.0,34
30,69,24,338.0,34
14,68,5,1339.0,34
54,97,28,31.0,34
23,0,3,12480.0,34
23,13,3,4.0,34
4,16,0,1132.0,34
3,8,1,33480.0,34
4,30,11,701.0,34
3,2,2,38220.0,34
3,7,2,13912.0,34
52,57,24,190.0,34
73,116,42,20.0,34
4,26,11,8.0,34
45,74,23,20.0,34
23,33,3,32.0,34
35,61,5,6.0,34
74,111,37,11.0,34
33,63,13,4.0,34
23,6,2,18904.0,34
111,118,42,32.0,34
55,79,26,14.0,34
16,43,3,40.0,34
23,33,2,32.0,34
71,96,33,12.0,34
75,114,41,4.0,34
23,11,0,360.0,34
11,68,9,224.0,34
3,32,1,23646.0,34
38,72,24,176.0,34
78,110,38,14.0,34
69,117,29,67.0,34
73,112,42,2.0,34
59,78,30,30.0,34
8,38,7,7329.0,34
69,107,28,48.0,34
31,32,10,168.0,34
59,59,23,120.0,34
52,85,30,50.0,34
52,89,32,8.0,34
23,40,11,8.0,34
4,33,0,64.0,34
74,96,37,22.0,34
4,45,2,95236.0,34
74,107,37,13.0,34
4,31,0,1048.0,34
41,93,16,168.0,34
53,54,21,157.0,34
23,35,6,1256.0,34
52,99,32,100.0,34
75,100,41,18.0,34
23,35,11,2144.0,34
33,40,13,16.0,34
23,38,11,4413.0,34
40,38,12,11742.0,34
30,72,24,16.0,34
62,92,21,205.0,34
49,73,21,168.0,34
62,90,25,88.0,34
4,41,11,6400.0,34
17,26,8,4.0,34
3,13,2,4.0,34
59,62,23,128.0,34
54,111,33,64.0,34
86,114,41,2.0,34
93,76,25,8.0,34
62,55,21,100.0,34
45,66,23,100.0,34
57,97,28,4.0,34
74,92,34,5.0,34
17,40,8,2.0,34
96,112,42,2.0,34
23,3,2,39937.0,34
96,95,42,2.0,34
11,42,9,448.0,34
27,93,18,12.0,34
23,26,0,3744.0,34
92,74,33,584.0,34
23,23,1,1340.0,34
23,40,2,33240.0,34
54,80,28,4.0,34
40,30,12,2804.0,34
86,110,41,8.0,34
23,52,11,586.0,34
27,59,14,148.0,34
71,73,33,156.0,34
4,40,0,24930.0,34
35,91,18,18.0,34
23,68,11,224.0,34
3,2,1,38220.0,34
93,75,25,62.0,34
29,66,12,3768.0,34
66,52,23,760.0,34
23,16,3,4528.0,34
10,60,11,2.0,34
49,69,21,160.0,34
45,62,7,402.0,34
85,86,27,12.0,34
74,104,26,8.0,34
45,85,23,132.0,34
27,55,18,25.0,34
35,92,18,344.0,34
16,23,0,14147.0,34
42,74,19,56.0,34
30,54,24,46.0,34
54,98,28,29.0,34
0,10,0,1188.0,34
35,74,18,336.0,34
20,11,4,240.0,34
23,68,6,224.0,34
62,96,29,4.0,34
26,60,12,3.0,34
23,14,1,2760.0,34
73,104,43,8.0,34
16,40,3,8310.0,34
92,92,33,44.0,34
68,57,18,19.0,34
6,59,12,296.0,34
86,101,32,203.0,34
2,41,7,2478.0,34
3,24,14,3208.0,34
23,29,2,12.0,34
6,52,12,2344.0,34
49,62,21,676.0,34
23,43,0,32.0,34
3,27,2,15717.0,34
41,54,24,114.0,34
32,32,5,112.0,34
74,102,34,4.0,34
20,42,4,336.0,34
16,4,0,8365.0,34
16,32,9,224.0,34
27,69,18,76.0,34
73,104,37,4.0,34
52,109,32,441.0,34
23,66,11,848.0,34
3,17,2,27544.0,34
4,23,3,51228.0,34
19,6,3,4726.0,34
16,5,3,24.0,34
23,59,11,148.0,34
32,27,5,490.0,34
15,31,4,48.0,34
3,3,1,39937.0,34
3,22,2,82292.0,34
35,69,22,42.0,34
93,82,25,27.0,34
23,45,1,95236.0,34
45,49,7,6207.0,34
6,29,12,3.0,34
38,92,24,300.0,34
69,74,29,19.0,34
8,45,7,2932.0,34
73,102,28,7.0,34
23,7,1,13912.0,34
23,19,3,1456.0,34
23,42,0,504.0,34
7,45,14,2932.0,34
0,32,0,23646.0,34
57,73,31,14.0,34
20,32,4,31528.0,34
35,62,18,345.0,34
3,27,14,490.0,34
74,74,31,19.0,34
62,111,29,8.0,34
75,113,41,10.0,34
74,117,31,7.0,34
8,61,7,18.0,34
23,24,11,802.0,34
23,6,0,14178.0,34
69,78,29,8.0,34
98,110,44,11.0,34
111,100,42,4.0,34
7,30,14,2804.0,34
78,117,27,6.0,34
23,33,11,2.0,34
62,113,25,76.0,34
75,112,41,28.0,34
23,63,11,4.0,34
23,17,3,6904.0,34
26,63,12,6.0,34
54,77,28,6.0,34
38,78,24,26.0,34
27,38,14,17652.0,34
8,30,7,2103.0,34
0,26,2,4992.0,34
3,52,14,2344.0,34
7,1,1,23232.0,34
57,111,29,24.0,34
68,93,22,8.0,34
78,96,43,16.0,34
59,72,23,32.0,34
71,97,34,8.0,34
45,66,7,848.0,34
41,86,24,248.0,34
24,55,24,34.0,34
4,23,2,1340.0,34
23,29,11,2.0,34
35,62,22,158.0,34
2,24,7,2406.0,34
4,26,3,1248.0,34
73,114,42,4.0,34
49,71,21,227.0,34
42,53,5,3095.0,34
14,14,4,3680.0,34
23,17,0,20640.0,34
55,82,26,24.0,34
3,1,2,23232.0,34
73,111,43,4.0,34
4,19,0,364.0,34
74,118,37,33.0,34
23,29,0,9.0,34
23,22,3,20573.0,34
1,52,7,1758.0,34
17,41,12,2210.0,34
85,85,27,308.0,34
32,92,19,48.0,34
3,35,14,2848.0,34
53,57,21,83.0,34
74,73,34,32.0,34
33,26,13,16.0,34
75,101,41,16.0,34
23,14,0,2760.0,34
38,59,24,48.0,34
23,29,3,3.0,34
3,5,2,24.0,34
23,22,0,61719.0,34
30,66,24,300.0,34
57,111,28,32.0,34
45,52,7,3540.0,35
74,118,37,18.0,35
0,52,11,1180.0,35
4,26,2,2740.0,35
4,45,2,64152.0,35
49,69,21,712.0,35
23,40,2,7528.0,35
62,79,25,3.0,35
8,30,7,1188.0,35
10,45,11,1188.0,35
3,13,2,8.0,35
3,1,1,20540.0,35
55,113,28,7.0,35
69,89,25,12.0,35
38,51,20,240.0,35
30,66,24,18.0,35
38,73,20,2604.0,35
40,66,12,1956.0,35
3,7,1,2442.0,35
29,60,12,3.0,35
11,56,10,120.0,35
86,100,41,4.0,35
55,82,26,4.0,35
23,68,6,364.0,35
45,49,7,16902.0,35
80,110,44,6.0,35
45,66,23,6.0,35
74,107,43,10.0,35
3,49,14,16902.0,35
90,114,44,14.0,35
17,41,12,7230.0,35
27,69,18,214.0,35
23,26,0,2055.0,35
59,78,30,46.0,35
32,92,19,24.0,35
16,23,0,9974.0,35
16,43,3,6.0,35
85,116,38,14.0,35
72,75,32,96.0,35
35,62,16,784.0,35
101,114,41,4.0,35
2,24,7,1092.0,35
16,42,9,352.0,35
69,118,28,8.0,35
23,33,2,88.0,35
54,102,26,8.0,35
4,32,0,1824.0,35
109,95,40,60.0,35
62,113,25,48.0,35
23,38,11,3360.0,35
27,93,18,72.0,35
32,27,5,2232.0,35
74,118,26,8.0,35
23,27,2,12232.0,35
23,33,3,88.0,35
111,116,37,6.0,35
78,110,38,6.0,35
32,32,5,16.0,35
38,55,20,1276.0,35
92,82,34,35.0,35
75,114,41,2.0,35
69,117,29,60.0,35
4,0,0,2589.0,35
4,19,0,1036.0,35
85,95,38,10.0,35
3,3,1,19251.0,35
41,59,20,88.0,35
62,92,21,27.0,35
101,101,40,29.0,35
109,114,40,39.0,35
41,68,20,210.0,35
0,6,2,22368.0,35
30,69,24,683.0,35
23,29,3,1618.0,35
85,101,38,16.0,35
41,93,16,8.0,35
23,19,3,4144.0,35
74,104,26,2.0,35
8,45,7,1188.0,35
107,111,42,12.0,35
31,35,9,976.0,35
6,52,12,4720.0,35
101,95,41,10.0,35
91,117,40,1.0,35
69,102,25,9.0,35
3,27,14,2232.0,35
22,41,12,11727.0,35
23,43,2,6.0,35
109,113,40,6.0,35
23,60,11,2.0,35
17,26,12,8.0,35
5,4,3,36324.0,35
17,59,12,1592.0,35
4,23,2,1196.0,35
20,31,4,384.0,35
35,54,18,76.0,35
3,24,14,1456.0,35
23,29,0,4854.0,35
33,26,13,12.0,35
85,112,38,16.0,35
99,95,44,25.0,35
23,3,2,19251.0,35
7,53,14,4584.0,35
45,66,7,978.0,35
5,13,3,8.0,35
4,41,11,7339.0,35
53,55,21,144.0,35
74,96,37,51.0,35
53,74,21,406.0,35
69,86,29,10.0,35
24,55,24,60.0,35
41,57,20,2412.0,35
8,38,7,1410.0,35
3,1,2,20540.0,35
23,35,6,976.0,35
4,26,3,685.0,35
3,52,14,4720.0,35
91,110,40,12.0,35
23,8,2,39280.0,35
80,114,44,16.0,35
73,118,28,6.0,35
45,74,23,84.0,35
23,59,11,796.0,35
23,45,1,64152.0,35
89,101,41,4.0,35
62,82,25,6.0,35
59,78,23,16.0,35
27,59,14,796.0,35
23,14,1,4266.0,35
8,53,7,4584.0,35
62,90,25,8.0,35
75,95,41,8.0,35
45,86,23,568.0,35
45,59,23,16.0,35
53,57,21,284.0,35
116,95,38,2.0,35
86,110,41,16.0,35
6,29,12,6.0,35
35,74,18,392.0,35
35,92,18,10.0,35
74,117,37,27.0,35
49,54,21,347.0,35
45,85,23,578.0,35
86,113,32,132.0,35
73,104,37,12.0,35
4,8,1,39280.0,35
41,71,20,350.0,35
4,6,0,16776.0,35
45,62,7,969.0,35
85,117,38,8.0,35
33,40,13,4.0,35
49,71,21,174.0,35
41,71,16,436.0,35
14,14,4,5688.0,35
4,26,11,6.0,35
18,32,4,2432.0,35
52,57,24,574.0,35
117,117,43,7.0,35
13,60,13,2.0,35
101,95,40,22.0,35
16,68,9,364.0,35
24,51,24,558.0,35
35,62,18,941.0,35
4,16,0,544.0,35
27,38,14,13440.0,35
19,6,3,5592.0,35
23,35,11,2544.0,35
35,71,22,8.0,35
23,33,0,176.0,35
68,73,18,820.0,35
24,59,24,8.0,35
109,100,40,39.0,35
74,107,37,33.0,35
62,86,25,2.0,35
3,2,1,21312.0,35
40,30,12,1584.0,35
23,17,0,53607.0,35
27,55,18,36.0,35
23,66,11,978.0,35
23,14,0,4266.0,35
35,84,18,180.0,35
68,57,18,71.0,35
23,23,3,35112.0,35
61,53,21,6.0,35
78,86,27,12.0,35
38,92,20,96.0,35
45,62,23,212.0,35
3,35,14,3259.0,35
32,49,5,5634.0,35
27,45,14,1188.0,35
55,79,26,4.0,35
4,17,2,71494.0,35
111,100,42,8.0,35
69,78,29,16.0,35
23,23,1,1196.0,35
23,68,11,364.0,35
45,51,23,1116.0,35
23,17,3,17887.0,35
4,31,0,576.0,35
4,30,11,396.0,35
14,56,5,80.0,35
3,2,2,21312.0,35
23,0,3,10356.0,35
74,111,37,10.0,35
75,112,41,16.0,35
0,40,11,2.0,35
45,59,7,796.0,35
92,74,34,87.0,35
16,56,9,160.0,35
3,32,1,1824.0,35
76,114,41,12.0,35
16,40,3,1882.0,35
59,53,23,24.0,35
53,62,21,2261.0,35
40,38,12,4770.0,35
66,117,27,60.0,35
35,68,22,224.0,35
69,107,28,32.0,35
14,68,5,728.0,35
52,53,24,12.0,35
2,41,7,4692.0,35
75,113,41,2.0,35
66,78,27,40.0,35
17,26,8,2.0,35
49,73,21,836.0,35
7,30,14,1584.0,35
35,71,18,272.0,35
85,86,27,32.0,35
35,93,22,20.0,35
31,32,10,24.0,35
16,32,9,32.0,35
42,74,19,112.0,35
111,111,37,3.0,35
101,112,40,22.0,35
75,101,41,6.0,35
23,7,2,2442.0,35
66,52,23,1360.0,35
41,62,20,2420.0,35
0,16,3,2176.0,35
23,29,2,6472.0,35
55,96,28,8.0,35
4,27,1,12232.0,35
16,4,0,9081.0,35
19,24,11,364.0,35
57,74,31,7.0,35
23,29,11,4.0,35
16,13,0,16.0,35
4,40,0,5646.0,35
38,74,20,62.0,35
57,73,29,143.0,36
3,5,2,8.0,36
62,73,28,176.0,36
68,99,25,40.0,36
76,95,41,4.0,36
3,35,14,1817.0,36
55,90,28,6.0,36
35,84,22,120.0,36
16,23,0,11482.0,36
16,10,3,6664.0,36
23,23,3,41816.0,36
45,52,7,3714.0,36
69,111,28,96.0,36
40,30,12,1416.0,36
23,11,0,232.0,36
62,92,28,10.0,36
19,6,3,709.0,36
6,24,12,640.0,36
8,57,7,96.0,36
69,107,28,80.0,36
53,74,21,629.0,36
41,71,20,156.0,36
23,33,2,60.0,36
35,69,22,72.0,36
55,113,28,3.0,36
38,73,20,1286.0,36
23,4,0,5799.0,36
45,51,23,480.0,36
24,51,24,240.0,36
45,66,23,118.0,36
26,60,12,9.0,36
3,24,14,640.0,36
4,41,11,7545.0,36
2,24,7,480.0,36
4,26,3,2306.0,36
27,57,14,96.0,36
23,52,11,1238.0,36
27,55,18,72.0,36
113,112,44,16.0,36
31,32,10,192.0,36
54,111,33,12.0,36
107,111,42,8.0,36
66,52,23,586.0,36
93,75,25,24.0,36
23,68,11,1320.0,36
23,0,0,1848.0,36
7,35,1,750.0,36
3,2,2,12720.0,36
45,85,23,58.0,36
