supplier_id,buyer_id,product_id,amount,time
7,6,2,37104.0,65
38,65,20,16.0,65
23,37,1,13652.0,65
3,35,14,3032.0,66
23,14,0,1359.0,66
4,35,0,7707.0,66
3,65,14,9476.0,66
45,49,7,10965.0,66
55,96,28,184.0,66
7,40,2,40268.0,66
23,23,1,264.0,66
48,31,9,144.0,66
54,69,21,736.0,66
47,64,12,1329.0,66
23,29,0,7680.0,66
40,29,12,15.0,66
8,53,7,828.0,66
5,4,3,27964.0,66
59,53,23,56.0,66
0,6,0,6096.0,66
17,65,12,6678.0,66
4,16,0,1280.0,66
3,52,14,7008.0,66
4,40,0,30201.0,66
0,4,3,23660.0,66
40,63,12,3.0,66
66,62,23,128.0,66
4,42,0,1080.0,66
71,116,31,6.0,66
66,101,27,16.0,66
23,25,1,9537.0,66
87,92,34,5.0,66
23,40,2,25752.0,66
16,13,0,8.0,66
3,24,14,1072.0,66
41,67,20,6.0,66
3,17,2,89648.0,66
7,30,14,1512.0,66
3,1,1,14076.0,66
26,60,12,6.0,66
69,74,29,23.0,66
8,38,7,3156.0,66
10,6,3,9276.0,66
57,73,29,175.0,66
16,40,3,19286.0,66
59,64,23,732.0,66
87,111,34,3.0,66
23,14,1,1359.0,66
17,41,12,17813.0,66
41,69,20,605.0,66
4,8,2,24516.0,66
23,17,0,33996.0,66
17,47,8,2.0,66
55,98,28,12.0,66
45,54,7,9495.0,66
24,51,24,326.0,66
23,7,1,12944.0,66
57,104,28,4.0,66
69,117,29,61.0,66
23,8,2,102132.0,66
66,75,27,28.0,66
4,23,2,2644.0,66
23,27,2,18532.0,66
87,73,34,12.0,66
16,23,0,7543.0,66
45,66,7,2890.0,66
41,93,16,120.0,66
8,30,7,3906.0,66
10,25,2,5436.0,66
64,65,24,32.0,66
4,0,0,3155.0,66
40,38,12,2918.0,66
3,58,14,616.0,66
19,6,3,10806.0,66
19,43,3,98.0,66
3,32,1,9324.0,66
74,117,31,11.0,66
64,78,20,160.0,66
4,45,2,90912.0,66
6,52,12,11228.0,66
69,109,29,2.0,66
23,26,0,2379.0,66
54,54,21,288.0,66
47,45,12,4116.0,66
6,38,12,2106.0,66
3,37,2,22581.0,66
23,7,2,3024.0,66
23,33,2,20.0,66
4,31,0,264.0,66
45,24,7,780.0,66
66,52,23,1106.0,66
4,27,1,9334.0,66
3,5,2,40.0,66
3,1,2,65328.0,66
64,62,24,2318.0,66
53,57,21,1524.0,66
41,71,16,36.0,66
57,108,28,12.0,66
23,47,2,40000.0,66
17,59,12,2376.0,66
53,74,31,30.0,66
26,45,12,2624.0,66
3,37,14,3184.0,66
8,45,7,3370.0,66
4,26,3,3.0,66
40,30,12,6444.0,66
10,17,3,10071.0,66
69,78,29,58.0,66
7,2,1,20388.0,66
4,8,1,37524.0,66
4,23,3,27008.0,66
64,64,20,312.0,66
37,51,20,326.0,66
74,103,33,16.0,66
41,57,20,1010.0,66
23,43,0,24.0,66
53,74,21,406.0,66
43,64,8,4.0,66
54,73,21,1828.0,66
23,33,0,88.0,66
3,22,2,32.0,66
74,87,33,104.0,66
45,59,7,2780.0,66
55,113,28,61.0,66
0,10,0,564.0,66
3,49,14,14577.0,66
3,35,1,7707.0,66
6,47,12,26.0,66
4,32,0,9324.0,66
43,29,13,14.0,66
45,52,7,2499.0,66
47,40,12,14.0,66
3,3,1,9506.0,66
69,103,28,4.0,66
23,34,1,436.0,66
17,40,8,4.0,66
0,43,3,44.0,66
41,62,20,3997.0,66
3,61,14,249.0,66
41,86,24,216.0,66
37,52,20,584.0,66
0,44,0,436.0,66
16,10,3,7792.0,66
1,49,7,19314.0,66
0,34,0,872.0,66
23,25,0,4101.0,66
37,68,16,384.0,66
23,45,1,52832.0,66
0,39,0,3561.0,66
47,47,12,6.0,66
23,37,1,28786.0,66
23,47,0,26154.0,66
16,5,3,68.0,66
8,57,7,873.0,66
26,33,12,6.0,66
26,37,12,2158.0,66
45,62,7,1275.0,66
23,11,0,792.0,66
6,29,12,6.0,66
4,27,2,20284.0,66
4,26,11,2.0,66
16,4,0,6757.0,66
26,63,12,3.0,66
23,23,3,27776.0,66
70,87,18,172.0,66
0,40,3,513.0,66
3,27,14,438.0,66
47,24,12,7096.0,66
54,62,21,2852.0,66
4,26,2,10200.0,66
64,58,24,68.0,66
0,22,0,384.0,66
57,106,28,616.0,66
74,74,31,24.0,66
55,90,28,10.0,66
4,39,1,2553.0,66
45,65,7,4347.0,66
3,2,2,15072.0,66
6,60,12,15.0,66
1,45,7,1918.0,67
49,71,21,660.0,67
4,4,0,3918.0,67
23,68,6,2520.0,67
40,30,12,2560.0,67
47,40,12,2.0,67
4,47,2,86276.0,67
23,33,0,72.0,67
62,92,28,10.0,67
7,30,14,3024.0,67
33,64,13,10.0,67
23,7,1,3312.0,67
23,6,2,36276.0,67
4,26,11,4.0,67
47,24,12,1040.0,67
61,92,21,83.0,67
17,41,12,9706.0,67
62,98,28,14.0,67
23,3,2,34804.0,67
23,43,2,60.0,67
23,38,11,1750.0,67
23,29,0,5352.0,67
3,45,1,56260.0,67
58,67,23,300.0,67
23,47,0,20958.0,67
25,66,14,530.0,67
0,17,3,11450.0,67
86,109,32,87.0,67
4,16,0,352.0,67
41,93,16,184.0,67
62,81,28,9.0,67
27,27,14,686.0,67
23,26,0,666.0,67
4,26,2,4024.0,67
23,43,0,32.0,67
23,7,2,2184.0,67
16,23,0,3834.0,67
23,25,2,2282.0,67
4,31,0,632.0,67
3,17,2,112412.0,67
4,31,3,2528.0,67
45,54,7,1584.0,67
23,25,0,6279.0,67
86,91,32,6.0,67
2,41,7,2742.0,67
17,26,8,4.0,67
35,54,18,398.0,67
52,53,24,28.0,67
8,41,7,3762.0,67
47,64,12,6251.0,67
24,55,24,108.0,67
4,30,11,1408.0,67
1,64,7,10308.0,67
43,67,8,2.0,67
23,17,0,27909.0,67
26,63,12,21.0,67
27,57,14,873.0,67
35,68,18,24.0,67
27,38,14,12468.0,67
23,33,2,140.0,67
23,29,2,2960.0,67
62,77,28,8.0,67
49,69,21,356.0,67
19,6,3,1100.0,67
62,79,28,4.0,67
4,58,11,152.0,67
23,12,2,13440.0,67
35,92,18,140.0,67
16,44,0,608.0,67
30,86,24,256.0,67
64,59,20,88.0,67
4,47,11,24.0,67
4,18,0,288.0,67
25,53,14,1152.0,67
23,27,2,15367.0,67
4,16,3,5760.0,67
26,60,12,12.0,67
40,58,12,64.0,67
26,37,12,2779.0,67
4,65,11,2598.0,67
45,59,7,816.0,67
23,39,1,1122.0,67
4,41,11,8843.0,67
0,40,3,3062.0,67
23,8,2,94932.0,67
4,26,3,5120.0,67
17,65,12,5501.0,67
62,102,28,4.0,67
96,117,42,28.0,67
5,63,13,2.0,67
10,47,11,6.0,67
35,62,18,1277.0,67
8,53,7,9342.0,67
23,25,1,7401.0,67
3,12,1,9936.0,67
0,16,3,5120.0,67
17,47,8,2.0,67
27,59,14,1428.0,67
75,113,41,2.0,67
30,54,24,98.0,67
19,10,3,400.0,67
74,105,43,1.0,67
65,98,32,16.0,67
62,82,28,8.0,67
51,90,32,92.0,67
47,45,12,6424.0,67
3,3,1,15357.0,67
3,1,1,3112.0,67
58,64,23,316.0,67
23,37,2,10542.0,67
4,33,2,36.0,67
24,51,24,160.0,67
4,27,1,21927.0,67
2,24,7,2448.0,67
0,39,0,1770.0,67
3,32,1,9714.0,67
8,45,7,2110.0,67
5,16,3,5632.0,67
75,112,41,10.0,67
4,45,2,152436.0,67
17,26,12,6.0,67
4,23,2,2220.0,67
27,64,14,15824.0,67
23,37,1,10352.0,67
49,73,21,777.0,67
27,83,18,24.0,67
8,38,7,1836.0,67
8,30,7,6711.0,67
4,32,0,9714.0,67
3,2,2,59544.0,67
35,74,18,688.0,67
52,85,24,186.0,67
4,47,3,17607.0,67
37,41,14,17120.0,67
1,52,7,3201.0,67
3,1,2,56700.0,67
62,115,28,344.0,67
27,93,18,18.0,67
4,40,0,23742.0,67
51,105,32,51.0,67
74,104,43,4.0,67
40,38,12,13170.0,67
0,22,0,1200.0,67
45,58,7,32.0,67
74,96,43,6.0,67
4,19,0,1998.0,67
0,10,0,100.0,67
62,99,28,26.0,67
51,75,32,68.0,67
4,43,3,18.0,67
16,47,3,22227.0,67
13,4,3,31960.0,67
27,45,14,4612.0,67
75,101,41,8.0,67
51,94,32,16.0,67
3,21,2,31932.0,67
49,62,21,2698.0,67
4,6,3,2467.0,67
37,68,14,261.0,67
0,6,3,14383.0,67
25,62,14,2337.0,67
49,55,21,144.0,67
37,83,16,160.0,67
26,33,12,21.0,67
23,36,2,38.0,67
23,35,6,9860.0,67
116,118,43,18.0,67
16,6,0,3300.0,67
96,112,42,14.0,67
5,4,3,22444.0,67
23,40,2,40184.0,67
23,23,1,396.0,67
16,35,0,1005.0,67
45,52,7,3327.0,67
17,64,12,8100.0,67
22,67,12,8.0,67
16,13,0,8.0,67
23,70,6,168.0,67
23,14,0,492.0,67
45,49,7,3648.0,67
23,14,1,492.0,67
96,116,42,4.0,67
45,66,7,730.0,67
4,27,2,16018.0,67
7,17,2,37230.0,67
45,65,7,5817.0,67
52,57,24,1538.0,67
5,67,13,16.0,67
23,35,1,1005.0,67
3,2,1,15948.0,67
41,71,16,8.0,67
47,47,12,9.0,67
35,87,18,2.0,67
23,29,3,1460.0,67
7,8,1,14112.0,67
74,107,43,12.0,67
45,62,7,5337.0,67
117,116,43,11.0,67
49,54,21,224.0,67
10,40,2,31656.0,67
30,50,24,24.0,67
23,11,0,12.0,67
4,42,0,144.0,67
27,55,18,36.0,67
4,0,0,4149.0,67
16,40,3,9386.0,67
35,71,18,942.0,67
62,73,28,728.0,67
4,13,3,4.0,67
10,65,11,1942.0,67
27,62,14,1254.0,67
58,78,30,34.0,67
5,29,13,2.0,67
8,61,7,5742.0,67
40,59,12,1680.0,67
23,0,3,44552.0,68
23,40,2,63984.0,68
3,1,1,25824.0,68
23,23,1,1048.0,68
43,47,13,10.0,68
109,100,40,30.0,68
86,76,32,20.0,68
57,73,29,215.0,68
23,7,1,1576.0,68
35,84,22,106.0,68
53,74,31,14.0,68
3,14,1,13530.0,68
4,40,0,14058.0,68
23,3,2,29801.0,68
3,22,2,40.0,68
8,53,7,2145.0,68
23,47,2,67124.0,68
1,64,7,16707.0,68
115,117,42,52.0,68
47,45,12,10088.0,68
57,104,28,10.0,68
65,62,16,2072.0,68
35,91,22,100.0,68
23,28,1,5037.0,68
17,41,12,18292.0,68
55,90,28,16.0,68
45,52,7,4941.0,68
15,11,4,240.0,68
38,73,20,1636.0,68
23,37,1,14882.0,68
54,111,34,18.0,68
23,29,0,4608.0,68
73,103,42,64.0,68
4,27,2,20332.0,68
73,113,42,18.0,68
41,86,20,392.0,68
26,63,12,6.0,68
16,4,0,4597.0,68
16,10,3,8.0,68
45,72,23,132.0,68
27,73,18,794.0,68
16,42,9,864.0,68
41,71,20,632.0,68
35,62,22,2348.0,68
54,111,33,72.0,68
23,14,0,13530.0,68
30,69,24,560.0,68
8,45,7,4228.0,68
16,68,6,192.0,68
30,54,24,70.0,68
4,58,11,316.0,68
40,37,12,122.0,68
3,65,14,3836.0,68
8,49,7,12006.0,68
45,62,23,444.0,68
23,45,1,78096.0,68
1,59,7,304.0,68
4,26,3,10676.0,68
50,116,30,12.0,68
38,65,20,128.0,68
21,62,7,8511.0,68
21,41,7,4044.0,68
64,62,24,713.0,68
23,7,2,2504.0,68
3,1,2,43320.0,68
105,113,40,18.0,68
4,45,2,247748.0,68
23,29,2,1712.0,68
64,64,20,328.0,68
3,27,14,992.0,68
23,25,2,9780.0,68
27,84,18,132.0,68
33,60,13,10.0,68
23,33,2,32.0,68
4,36,2,6.0,68
45,66,23,102.0,68
17,65,12,7272.0,68
4,7,2,2432.0,68
85,75,27,48.0,68
16,56,9,640.0,68
27,52,14,4800.0,68
45,62,7,6840.0,68
21,30,7,1899.0,68
4,30,11,394.0,68
59,53,23,224.0,68
2,24,7,5466.0,68
68,93,22,144.0,68
86,113,32,152.0,68
13,63,13,2.0,68
59,78,23,232.0,68
41,93,16,144.0,68
57,115,28,128.0,68
6,33,12,6.0,68
3,2,2,54576.0,68
4,31,3,3920.0,68
15,18,4,432.0,68
4,19,0,2.0,68
23,26,0,1095.0,68
66,73,23,48.0,68
21,45,7,1286.0,68
10,33,3,52.0,68
23,43,0,24.0,68
17,47,8,4.0,68
23,25,1,24249.0,68
4,8,1,16728.0,68
4,47,11,10.0,68
33,64,13,28.0,68
45,57,23,48.0,68
23,42,1,96.0,68
35,68,22,656.0,68
27,55,18,38.0,68
13,29,3,1536.0,68
47,24,12,3264.0,68
3,8,2,23688.0,68
3,37,14,6880.0,68
23,36,2,24.0,68
3,17,2,197104.0,68
57,116,29,12.0,68
30,72,24,66.0,68
4,67,11,2.0,68
4,5,0,16.0,68
4,29,2,22604.0,68
4,23,2,2936.0,68
16,46,9,224.0,68
70,68,22,16.0,68
26,37,12,985.0,68
16,32,0,3960.0,68
41,68,20,246.0,68
35,93,22,458.0,68
115,101,42,4.0,68
27,64,14,12820.0,68
38,62,20,2065.0,68
13,40,3,8032.0,68
13,43,3,60.0,68
90,100,44,10.0,68
0,21,2,20148.0,68
3,12,1,3728.0,68
16,39,9,160.0,68
41,64,24,628.0,68
26,60,12,6.0,68
4,26,2,12916.0,68
2,41,7,7764.0,68
3,38,14,6136.0,68
3,61,14,168.0,68
45,66,7,2888.0,68
25,53,14,2643.0,68
0,23,2,1048.0,68
3,23,2,2032.0,68
27,70,14,1041.0,68
23,43,2,64.0,68
65,73,24,243.0,68
45,58,7,152.0,68
57,106,28,192.0,68
19,6,3,3315.0,68
23,6,2,17084.0,68
16,35,6,720.0,68
64,78,20,112.0,68
45,86,23,1024.0,68
3,32,1,3960.0,68
41,59,20,24.0,68
35,69,22,174.0,68
68,57,18,309.0,68
3,3,1,35860.0,68
4,6,2,2864.0,68
57,74,21,196.0,68
23,6,0,9945.0,68
23,8,2,55372.0,68
59,64,23,972.0,68
40,30,12,5956.0,68
35,71,22,152.0,68
27,69,18,16.0,68
23,37,2,60012.0,68
70,71,22,12.0,68
23,27,2,11487.0,68
0,22,0,6.0,68
68,62,22,204.0,68
47,37,12,892.0,68
21,58,7,112.0,68
41,72,20,96.0,68
23,39,1,1020.0,68
4,48,0,1432.0,68
47,64,12,6990.0,68
62,92,21,109.0,68
16,23,0,13371.0,68
17,26,12,2.0,68
45,58,23,32.0,68
23,46,0,216.0,68
4,19,3,17336.0,68
33,40,13,20.0,68
0,39,0,1092.0,68
47,47,12,7.0,68
19,43,3,36.0,68
45,74,23,36.0,68
45,88,23,300.0,68
40,38,12,10608.0,68
27,93,18,66.0,68
8,30,7,1920.0,68
115,110,42,6.0,68
57,54,21,95.0,68
105,110,40,7.0,68
45,51,23,720.0,68
53,74,21,981.0,68
4,25,0,14880.0,68
3,13,2,4.0,68
10,33,11,2.0,68
4,10,0,322.0,68
4,16,0,128.0,68
45,65,7,3138.0,68
0,47,2,50112.0,68
16,40,3,17777.0,68
23,17,0,42228.0,68
6,52,12,7040.0,68
43,64,8,6.0,68
53,57,21,1252.0,68
7,30,14,2184.0,68
31,35,9,632.0,68
115,95,42,32.0,68
23,47,0,37584.0,68
45,71,23,180.0,68
4,35,11,1492.0,68
73,111,42,8.0,68
4,42,0,96.0,68
27,38,14,4328.0,68
1,66,7,626.0,68
4,28,0,5037.0,68
27,54,14,2754.0,68
45,65,23,748.0,68
45,59,7,640.0,68
78,106,38,4.0,68
3,2,1,11328.0,68
73,114,42,10.0,68
16,47,3,24539.0,68
33,63,13,4.0,68
57,107,29,44.0,68
4,45,11,2250.0,68
5,4,3,31088.0,68
29,66,12,1560.0,68
19,4,3,18388.0,68
73,104,42,4.0,68
65,68,16,24.0,68
41,52,20,1330.0,68
68,83,22,464.0,68
16,32,9,1376.0,68
6,29,12,21.0,68
45,49,7,22431.0,68
3,5,2,68.0,68
91,116,40,2.0,68
8,38,7,5298.0,68
33,33,13,2.0,68
6,67,12,4.0,68
57,108,28,18.0,68
4,41,11,9324.0,68
27,59,14,1940.0,68
70,83,22,56.0,68
33,26,13,20.0,68
3,49,14,11856.0,68
0,19,3,7992.0,68
4,16,3,1408.0,68
4,27,1,20284.0,68
15,25,4,7648.0,68
23,33,0,104.0,68
3,35,14,2060.0,68
33,29,13,2.0,68
2,59,7,426.0,68
41,71,16,24.0,68
36,40,8,2.0,68
4,0,0,3434.0,68
85,116,27,6.0,68
64,65,24,148.0,68
16,11,0,864.0,68
55,96,28,40.0,68
62,55,21,640.0,68
73,116,42,36.0,68
36,64,8,2.0,68
30,78,24,60.0,68
3,24,14,7096.0,68
4,26,11,4.0,68
98,110,44,6.0,68
64,52,20,258.0,68
17,59,12,3880.0,68
90,114,44,12.0,68
41,85,24,498.0,68
45,85,23,526.0,68
66,52,23,482.0,68
45,59,23,320.0,68
62,87,21,448.0,68
78,110,38,8.0,68
23,21,1,20148.0,68
54,108,34,9.0,68
41,71,24,18.0,68
27,45,14,2110.0,68
41,52,24,742.0,68
73,107,42,40.0,68
105,117,40,1.0,68
64,62,20,2182.0,68
74,74,31,4.0,69
52,57,24,1088.0,69
45,66,7,1204.0,69
93,94,25,8.0,69
45,54,7,4881.0,69
5,33,13,2.0,69
26,66,12,552.0,69
23,11,0,520.0,69
73,96,34,9.0,69
45,52,7,3114.0,69
49,71,21,678.0,69
5,5,3,16.0,69
23,2,1,18384.0,69
52,75,27,68.0,69
4,30,11,529.0,69
16,4,0,8259.0,69
17,59,12,3092.0,69
69,74,29,66.0,69
5,17,3,17713.0,69
38,55,24,30.0,69
4,59,11,376.0,69
62,76,25,2.0,69
84,98,25,44.0,69
40,45,12,3104.0,69
38,74,20,74.0,69
40,67,12,2.0,69
64,62,24,1704.0,69
53,74,21,307.0,69
49,54,21,955.0,69
27,38,14,14752.0,69
54,92,21,26.0,69
62,78,31,50.0,69
85,89,27,24.0,69
19,24,11,108.0,69
19,60,11,4.0,69
43,29,13,6.0,69
43,47,13,36.0,69
23,25,0,13326.0,69
65,86,32,20.0,69
5,26,13,8.0,69
24,55,24,70.0,69
23,43,0,48.0,69
73,79,34,22.0,69
113,101,44,19.0,69
83,98,25,84.0,69
85,78,30,16.0,69
17,65,12,11688.0,69
115,110,42,2.0,69
69,94,25,14.0,69
0,45,11,3126.0,69
23,47,0,9981.0,69
45,58,7,444.0,69
32,55,19,32.0,69
61,53,21,56.0,69
35,68,22,164.0,69
54,104,34,3.0,69
47,40,12,14.0,69
52,53,24,112.0,69
68,108,25,33.0,69
64,65,24,180.0,69
45,62,23,392.0,69
62,111,28,136.0,69
32,87,19,208.0,69
25,66,14,1580.0,69
62,81,28,4.0,69
59,78,23,48.0,69
19,6,3,6228.0,69
40,58,12,632.0,69
19,70,11,668.0,69
4,26,11,2.0,69
35,71,22,48.0,69
46,74,19,56.0,69
3,22,2,80.0,69
62,101,25,32.0,69
4,27,1,15450.0,69
19,33,11,4.0,69
23,7,2,17281.0,69
2,24,7,9333.0,69
23,8,2,33340.0,69
73,81,34,6.0,69
73,74,31,12.0,69
35,68,18,66.0,69
38,87,24,40.0,69
23,40,2,20960.0,69
17,26,12,4.0,69
45,85,23,166.0,69
37,30,14,4228.0,69
45,59,7,448.0,69
30,69,24,248.0,69
4,26,3,733.0,69
30,59,24,80.0,69
69,76,25,22.0,69
73,108,34,10.0,69
69,103,28,8.0,69
38,67,24,56.0,69
6,52,12,5180.0,69
38,59,24,144.0,69
64,101,32,157.0,69
54,108,34,13.0,69
59,67,23,12.0,69
23,23,1,1032.0,69
3,3,1,42012.0,69
23,0,0,1660.0,69
23,33,3,36.0,69
62,113,25,548.0,69
26,63,12,6.0,69
53,57,21,574.0,69
30,54,24,50.0,69
62,81,25,24.0,69
23,14,1,1728.0,69
27,55,18,45.0,69
49,62,21,2313.0,69
56,55,19,96.0,69
3,5,2,32.0,69
23,43,2,110.0,69
27,70,14,605.0,69
25,62,14,2844.0,69
4,40,0,6708.0,69
26,37,12,3179.0,69
16,47,3,24557.0,69
85,116,30,6.0,69
54,74,34,13.0,69
7,30,14,4720.0,69
64,113,32,68.0,69
93,101,25,8.0,69
115,101,42,10.0,69
31,70,9,144.0,69
37,41,14,73024.0,69
23,33,2,100.0,69
62,73,31,30.0,69
115,95,42,12.0,69
27,73,18,8.0,69
78,117,30,20.0,69
23,37,2,48542.0,69
3,3,2,13645.0,69
33,33,13,6.0,69
62,98,25,20.0,69
0,33,0,16.0,69
4,41,11,10567.0,69
27,45,14,1918.0,69
23,6,0,18684.0,69
113,113,44,14.0,69
2,61,7,216.0,69
76,100,41,8.0,69
27,64,14,9136.0,69
41,68,16,196.0,69
75,113,41,6.0,69
17,41,12,20374.0,69
4,42,0,504.0,69
68,97,25,15.0,69
16,23,0,10902.0,69
0,27,11,2128.0,69
17,40,12,2.0,69
64,78,20,24.0,69
69,83,29,2.0,69
16,10,3,16428.0,69
45,86,23,448.0,69
23,29,0,13488.0,69
32,92,19,104.0,69
69,117,29,10.0,69
59,64,23,1448.0,69
4,32,0,25983.0,69
45,65,7,13950.0,69
19,37,11,1153.0,69
35,54,18,106.0,69
4,29,2,15544.0,69
5,67,13,12.0,69
52,76,27,104.0,69
45,65,23,492.0,69
8,38,7,6690.0,69
38,85,24,1272.0,69
59,51,23,432.0,69
71,74,31,7.0,69
23,36,2,6.0,69
62,79,25,54.0,69
23,26,0,2199.0,69
69,78,29,84.0,69
7,1,1,528.0,69
19,59,11,816.0,69
111,107,37,3.0,69
31,42,9,288.0,69
23,37,1,29632.0,69
23,25,1,16554.0,69
2,41,7,5520.0,69
71,76,25,32.0,69
62,86,25,56.0,69
4,68,11,1408.0,69
23,14,0,1728.0,69
3,32,1,25983.0,69
3,2,2,38652.0,69
47,64,12,19429.0,69
3,35,14,3739.0,69
68,77,25,108.0,69
18,32,10,216.0,69
19,43,3,24.0,69
116,117,38,6.0,69
69,102,25,36.0,69
85,75,27,104.0,69
36,67,13,16.0,69
91,81,25,6.0,69
62,115,28,128.0,69
75,101,41,2.0,69
5,0,3,8976.0,69
23,44,2,336.0,69
23,31,0,608.0,69
17,47,8,2.0,69
23,11,3,4016.0,69
16,40,3,11970.0,69
64,90,32,32.0,69
26,67,12,2.0,69
38,92,24,176.0,69
57,96,31,12.0,69
3,8,1,29248.0,69
5,40,13,16.0,69
62,80,25,28.0,69
24,62,24,1704.0,69
73,111,29,24.0,69
54,57,21,892.0,69
16,48,3,1936.0,69
62,82,25,36.0,69
16,5,3,8.0,69
23,6,2,9300.0,69
0,38,11,2230.0,69
56,54,19,64.0,69
96,112,42,6.0,69
1,41,7,4206.0,69
4,45,2,235352.0,69
45,59,23,40.0,69
0,39,0,1692.0,69
4,8,2,33700.0,69
41,71,16,40.0,69
35,92,18,78.0,69
1,64,7,6624.0,69
22,67,12,10.0,69
16,35,0,843.0,69
37,68,14,1145.0,69
23,25,2,15632.0,69
27,68,18,63.0,69
0,1,2,528.0,69
19,11,3,640.0,69
35,83,16,260.0,69
70,57,18,313.0,69
35,62,18,1233.0,69
8,30,7,4467.0,69
40,30,12,5384.0,69
84,82,25,6.0,69
52,78,27,48.0,69
23,16,3,3840.0,69
23,19,3,3264.0,69
29,66,12,1460.0,69
8,53,7,2574.0,69
45,62,7,4086.0,69
4,31,3,128.0,69
23,17,0,71694.0,69
47,45,12,3704.0,69
62,90,25,476.0,69
45,66,23,28.0,69
45,49,7,25953.0,69
27,54,18,867.0,69
73,109,29,17.0,69
3,52,14,4268.0,69
8,45,7,1852.0,69
113,112,44,3.0,69
4,23,2,1776.0,69
68,81,25,9.0,69
65,98,32,24.0,69
3,1,2,70488.0,69
70,62,16,716.0,69
30,66,24,168.0,69
68,99,25,92.0,69
26,60,12,9.0,69
65,105,32,30.0,69
5,4,3,24680.0,69
16,39,9,160.0,69
3,65,14,8328.0,69
23,47,2,56396.0,69
69,108,25,15.0,69
49,73,21,6.0,69
3,49,14,7458.0,69
23,27,2,74653.0,69
25,64,14,6420.0,69
3,17,2,243756.0,69
33,60,13,10.0,69
23,7,1,2658.0,69
47,24,12,4816.0,69
37,37,14,4196.0,69
45,51,23,544.0,69
93,102,25,9.0,69
4,26,2,23168.0,69
23,39,1,1620.0,69
23,3,2,54641.0,69
31,35,9,500.0,69
47,47,12,6.0,69
71,75,25,50.0,69
3,27,14,434.0,69
40,38,12,7185.0,69
45,64,7,8280.0,69
3,13,2,32.0,69
70,73,18,12.0,69
27,84,18,9.0,69
35,87,18,204.0,69
4,16,0,672.0,69
93,75,25,114.0,69
0,58,11,32.0,69
26,33,12,33.0,69
42,74,19,216.0,69
23,45,1,129672.0,69
115,114,42,8.0,69
75,114,41,6.0,69
27,59,14,840.0,69
38,65,20,286.0,69
23,29,2,24720.0,69
111,116,37,24.0,69
21,62,7,5037.0,69
52,117,27,12.0,69
10,23,2,1032.0,69
3,61,14,5574.0,69
39,54,19,24.0,69
3,35,1,843.0,69
4,47,11,20.0,69
91,113,25,32.0,69
4,19,0,2788.0,69
16,44,0,840.0,69
38,78,24,8.0,69
54,92,34,2.0,69
0,64,11,3622.0,69
23,17,3,16907.0,69
27,54,14,6741.0,69
27,68,14,454.0,70
23,45,1,110736.0,70
62,78,31,37.0,70
23,14,1,3582.0,70
68,84,16,68.0,70
23,17,0,50562.0,70
85,117,27,60.0,70
26,33,12,9.0,70
3,45,2,65888.0,70
16,39,0,2103.0,70
49,73,21,21.0,70
35,83,16,80.0,70
45,62,23,256.0,70
33,40,13,4.0,70
17,26,12,6.0,70
48,31,9,292.0,70
1,64,7,17622.0,70
45,61,7,1578.0,70
23,17,3,9961.0,70
41,71,20,1795.0,70
35,71,18,360.0,70
90,114,44,8.0,70
92,92,26,20.0,70
3,5,2,80.0,70
19,67,11,4.0,70
86,110,41,12.0,70
3,26,2,1460.0,70
47,24,12,2472.0,70
61,62,21,1858.0,70
10,47,2,41436.0,70
41,69,16,24.0,70
8,45,7,1552.0,70
19,6,3,6460.0,70
45,59,7,3018.0,70
2,24,7,1356.0,70
68,91,16,128.0,70
23,14,0,3582.0,70
40,38,12,3540.0,70
4,16,0,800.0,70
62,92,28,14.0,70
30,55,24,130.0,70
26,37,12,330.0,70
20,32,4,14500.0,70
45,65,23,516.0,70
111,118,42,28.0,70
8,30,7,2451.0,70
4,22,2,8.0,70
23,39,1,1527.0,70
85,85,27,232.0,70
45,65,7,5562.0,70
69,74,29,14.0,70
30,69,24,701.0,70
49,71,21,1197.0,70
62,82,28,33.0,70
23,0,3,31040.0,70
30,54,24,1014.0,70
54,102,26,14.0,70
47,58,12,304.0,70
62,111,28,248.0,70
92,74,34,30.0,70
5,4,3,55780.0,70
41,71,16,56.0,70
62,79,28,8.0,70
74,107,43,32.0,70
38,73,20,2604.0,70
115,117,42,20.0,70
47,47,12,21.0,70
3,22,2,2156.0,70
11,35,9,932.0,70
74,81,26,18.0,70
41,62,20,8640.0,70
48,28,9,192.0,70
57,104,28,2.0,70
49,54,21,692.0,70
2,62,7,441.0,70
68,97,25,18.0,70
23,8,2,158048.0,70
57,108,28,12.0,70
17,45,12,4500.0,70
101,112,40,16.0,70
33,64,13,22.0,70
23,13,0,32.0,70
64,64,20,390.0,70
27,64,14,26936.0,70
10,64,11,1839.0,70
45,66,23,6.0,70
87,102,26,6.0,70
70,83,16,96.0,70
3,33,2,68.0,70
7,25,1,21335.0,70
14,35,4,1876.0,70
37,41,14,47692.0,70
44,31,6,336.0,70
68,69,18,145.0,70
74,106,43,12.0,70
3,52,14,7768.0,70
53,73,31,56.0,70
4,5,0,24.0,70
23,29,2,13564.0,70
4,35,1,5364.0,70
113,101,44,15.0,70
74,116,43,22.0,70
68,71,16,44.0,70
16,23,0,17512.0,70
4,17,2,33450.0,70
33,60,13,8.0,70
16,35,0,5364.0,70
