ts,source,target,product,weight
49,4,45,121,65332.0
49,16,4,119,6612.0
49,40,30,131,4228.0
49,54,108,153,13.0
49,30,66,143,90.0
49,93,75,144,54.0
49,74,107,162,46.0
49,62,87,140,130.0
49,45,88,142,300.0
49,19,6,122,3373.0
49,23,47,119,28491.0
49,23,67,130,8.0
49,78,103,162,108.0
49,32,32,124,16.0
49,17,26,131,6.0
49,14,35,123,5592.0
49,65,93,139,522.0
49,25,42,124,144.0
49,45,65,142,264.0
49,27,73,137,8.0
49,3,37,121,22581.0
49,64,78,139,32.0
49,40,63,131,3.0
49,6,29,131,3.0
49,92,92,145,2.0
49,6,52,131,4268.0
49,36,64,127,2.0
49,23,40,130,6.0
49,74,74,153,121.0
49,23,25,120,34082.0
49,26,33,131,3.0
49,56,55,138,40.0
49,0,29,119,9480.0
49,27,55,137,45.0
49,64,64,139,408.0
49,78,107,162,20.0
49,3,35,133,3739.0
49,45,59,126,672.0
50,41,71,139,717.0
50,66,73,142,48.0
50,74,96,156,19.0
50,23,11,122,320.0
50,40,30,131,2216.0
50,16,27,119,144.0
50,54,98,147,12.0
50,78,105,158,12.0
50,3,35,133,2728.0
50,27,59,133,1268.0
50,35,74,137,434.0
50,23,35,130,1652.0
50,2,41,126,3954.0
50,3,17,121,46632.0
50,23,29,130,10.0
50,17,59,131,1344.0
50,65,71,135,124.0
50,11,56,129,72.0
50,3,24,133,1040.0
50,7,42,120,14067.0
50,23,14,119,1536.0
50,11,68,128,176.0
50,23,40,130,2.0
50,3,37,120,24696.0
50,30,69,143,501.0
50,19,6,122,2273.0
50,3,1,120,26464.0
50,106,106,161,8.0
50,62,79,147,6.0
50,23,38,130,3688.0
50,4,40,119,24774.0
50,17,41,131,9500.0
50,4,45,121,75012.0
50,26,33,131,9.0
50,23,23,122,44640.0
50,23,25,119,9084.0
50,27,83,137,72.0
50,8,53,126,2643.0
50,23,68,125,176.0
50,38,64,139,404.0
50,35,71,141,108.0
50,87,97,145,16.0
50,3,2,121,20760.0
50,3,35,120,1152.0
50,41,64,143,350.0
50,62,90,144,8.0
50,23,47,119,42297.0
50,64,52,143,404.0
50,14,39,124,32.0
50,54,108,153,7.0
50,32,32,124,144.0
50,45,86,142,448.0
50,23,17,122,11658.0
50,20,42,123,18900.0
50,37,41,133,22440.0
50,23,6,119,6819.0
50,57,96,148,2.0
50,23,43,119,80.0
50,47,40,131,2.0
50,47,24,131,1040.0
50,23,27,121,27056.0
50,41,52,139,370.0
50,84,98,144,44.0
50,23,17,119,34974.0
50,3,27,133,1398.0
50,44,35,128,1300.0
50,3,37,133,6448.0
50,37,87,139,256.0
50,54,92,140,26.0
50,4,23,121,1216.0
50,54,79,147,2.0
50,25,64,133,6420.0
50,29,66,131,3160.0
50,74,106,156,6.0
50,30,55,143,130.0
50,74,117,156,53.0
50,62,106,148,20.0
50,45,85,142,166.0
50,14,56,124,48.0
50,23,23,120,1216.0
50,74,104,145,2.0
50,23,33,122,40.0
50,35,27,124,1398.0
50,52,92,143,12.0
50,26,37,131,1527.0
50,47,64,131,6251.0
50,1,64,126,4635.0
50,14,39,123,3388.0
50,62,91,148,2.0
50,45,49,126,7023.0
50,26,63,131,9.0
50,45,66,126,1580.0
50,32,92,138,8.0
50,30,54,143,342.0
50,49,71,140,1197.0
50,70,62,135,716.0
50,106,114,161,2.0
50,17,26,127,2.0
50,70,73,137,12.0
50,23,7,120,3340.0
50,43,64,127,2.0
50,35,57,137,547.0
50,4,26,122,268.0
50,62,92,147,6.0
50,23,7,121,3340.0
50,42,39,129,48.0
50,23,45,120,75012.0
50,30,66,143,84.0
50,19,24,130,260.0
50,33,40,132,4.0
50,27,38,133,14752.0
50,62,81,144,18.0
50,33,64,132,10.0
50,35,68,141,86.0
50,62,96,148,12.0
50,32,49,124,2341.0
50,17,65,131,4406.0
50,23,47,121,56396.0
50,41,72,139,136.0
50,16,48,122,1408.0
50,16,44,119,576.0
50,23,29,119,4680.0
50,23,33,130,6.0
50,65,55,139,600.0
50,8,45,126,1102.0
50,54,92,153,4.0
50,42,74,138,72.0
50,0,45,130,1102.0
50,37,69,135,72.0
50,65,62,135,528.0
50,64,78,139,64.0
50,23,28,120,2844.0
50,23,14,120,1536.0
50,23,44,122,1536.0
50,4,8,120,24516.0
50,0,47,130,18.0
50,10,40,121,33032.0
50,70,71,141,12.0
50,64,85,139,120.0
50,78,106,158,12.0
50,16,56,128,96.0
50,64,64,139,108.0
50,61,62,140,1858.0
50,23,31,122,4544.0
50,62,73,150,179.0
50,14,68,124,493.0
50,62,80,144,28.0
50,6,60,131,15.0
50,64,87,143,70.0
50,54,90,147,12.0
50,33,60,132,10.0
50,36,40,132,12.0
50,23,35,125,1300.0
50,41,86,139,384.0
50,5,43,122,46.0
50,27,93,137,108.0
50,16,9,119,96.0
50,16,32,128,288.0
50,74,108,145,8.0
50,35,87,137,260.0
50,111,116,156,33.0
50,62,82,147,17.0
50,23,60,130,10.0
50,25,66,133,1580.0
50,62,113,144,12.0
50,16,0,119,4288.0
50,23,25,121,4989.0
50,23,37,121,24696.0
50,54,113,147,3.0
50,41,59,139,296.0
50,62,79,144,15.0
50,17,47,127,4.0
50,16,9,122,384.0
50,23,28,119,2844.0
50,49,69,140,576.0
50,21,62,126,7983.0
50,33,33,132,6.0
50,3,65,133,5596.0
50,3,49,133,7023.0
50,23,29,121,6240.0
50,57,85,148,60.0
50,45,24,126,780.0
50,0,39,119,2937.0
50,25,53,133,2643.0
50,7,62,133,7983.0
50,96,112,161,12.0
50,54,102,145,4.0
50,62,101,144,8.0
50,45,65,126,3183.0
50,49,54,140,692.0
50,45,59,142,40.0
50,62,105,148,41.0
50,85,95,157,6.0
50,75,101,160,16.0
50,41,68,139,138.0
50,55,113,147,23.0
50,51,90,151,40.0
50,25,62,124,2661.0
50,14,35,123,1536.0
50,74,118,156,15.0
50,54,111,152,60.0
50,4,39,120,2145.0
50,16,23,119,12376.0
50,68,62,141,204.0
50,4,32,119,5346.0
50,56,55,138,48.0
50,20,25,123,12112.0
50,49,73,140,21.0
50,54,57,140,892.0
50,62,55,140,308.0
50,5,4,122,28296.0
50,35,92,137,26.0
50,83,98,144,36.0
50,78,95,157,4.0
50,16,11,119,296.0
50,3,27,120,27200.0
50,7,45,133,1102.0
50,54,97,147,24.0
50,23,33,121,40.0
50,20,28,123,3792.0
50,6,52,131,3332.0
50,4,44,120,192.0
50,106,111,161,8.0
50,19,47,122,14099.0
50,16,40,122,8258.0
50,62,85,148,36.0
50,74,74,150,5.0
50,45,59,126,1268.0
50,3,52,133,3332.0
50,14,27,123,192.0
50,37,68,135,184.0
50,62,111,150,26.0
50,55,90,147,18.0
50,85,112,157,4.0
50,40,29,131,15.0
50,55,82,145,8.0
50,39,54,138,8.0
50,62,111,147,104.0
50,23,33,119,80.0
50,78,117,158,6.0
50,66,52,142,482.0
50,0,48,119,352.0
50,23,3,121,18275.0
50,17,40,127,8.0
50,62,115,147,296.0
50,0,64,130,1613.0
50,27,55,137,77.0
50,43,67,127,4.0
50,45,65,142,492.0
50,35,84,141,6.0
50,73,97,153,6.0
50,23,29,122,1560.0
50,7,3,120,18275.0
50,23,68,130,176.0
50,62,99,147,6.0
50,52,57,143,1055.0
50,53,74,140,384.0
50,4,41,130,6058.0
50,53,73,150,56.0
50,8,30,126,1662.0
50,23,65,130,2631.0
50,41,93,135,96.0
50,20,32,123,7128.0
50,6,47,131,26.0
50,74,107,156,3.0
50,23,44,121,192.0
50,23,2,120,20760.0
50,23,37,130,2207.0
50,23,26,119,804.0
50,4,42,119,14283.0
50,38,65,139,258.0
50,45,66,142,28.0
50,0,43,121,46.0
50,35,91,137,36.0
50,62,101,148,19.0
50,57,73,148,334.0
50,4,30,130,554.0
50,35,93,141,44.0
50,35,62,137,2191.0
50,45,62,142,392.0
50,62,102,147,5.0
50,3,32,120,5346.0
50,45,52,126,2499.0
50,4,16,119,256.0
50,39,53,124,881.0
50,62,87,140,117.0
50,37,68,133,141.0
50,8,38,126,2928.0
50,7,26,121,1072.0
50,87,103,156,26.0
50,57,105,148,3.0
50,62,78,150,272.0
50,57,111,148,26.0
50,65,52,139,360.0
50,51,75,151,136.0
50,23,16,122,1024.0
50,23,6,121,9092.0
50,14,11,123,144.0
50,0,1,121,26464.0
50,75,114,160,4.0
50,75,100,160,6.0
50,62,116,148,4.0
50,55,79,145,2.0
50,16,39,128,64.0
50,57,108,147,8.0
50,4,8,121,24516.0
50,23,25,120,14073.0
50,27,69,137,177.0
50,31,32,129,216.0
50,23,66,130,1580.0
50,43,47,132,32.0
50,64,69,143,180.0
50,14,14,123,2048.0
50,62,81,147,6.0
50,45,51,142,544.0
50,41,57,139,1516.0
50,85,101,157,2.0
50,23,0,122,17152.0
50,16,4,119,7074.0
50,23,59,130,1268.0
50,16,35,119,1152.0
50,7,30,133,2216.0
50,64,65,143,242.0
50,25,35,124,5152.0
50,35,68,137,108.0
50,41,62,139,2258.0
50,35,54,137,173.0
50,57,107,148,20.0
50,40,38,131,6616.0
50,37,86,139,296.0
50,10,63,130,6.0
50,47,45,131,2204.0
50,64,62,143,906.0
50,78,106,157,8.0
50,16,31,119,1496.0
50,64,86,139,128.0
50,62,73,147,216.0
50,20,31,123,240.0
50,23,52,130,833.0
51,23,44,122,1200.0
51,23,23,122,27776.0
51,45,85,142,200.0
51,25,62,133,2844.0
51,26,33,131,3.0
51,23,17,122,16907.0
51,16,48,122,576.0
51,23,65,130,2789.0
51,0,0,119,11138.0
51,73,96,162,4.0
51,3,37,133,1216.0
51,54,102,145,2.0
51,49,73,140,1454.0
51,65,65,139,232.0
51,53,74,140,307.0
51,69,74,148,11.0
51,23,39,120,1485.0
51,23,0,122,44552.0
51,62,87,140,156.0
51,43,29,132,10.0
51,23,25,119,10485.0
51,45,54,126,6741.0
51,57,115,147,128.0
51,4,19,119,816.0
51,23,33,122,36.0
51,73,74,150,12.0
51,57,104,147,4.0
51,3,52,133,2252.0
51,27,83,137,132.0
51,31,32,129,120.0
51,75,101,160,34.0
51,20,31,123,816.0
51,73,117,162,72.0
51,55,113,147,8.0
51,45,59,126,840.0
51,25,42,124,176.0
51,35,62,137,976.0
51,73,113,161,4.0
51,23,6,121,208.0
51,69,73,148,70.0
51,59,64,142,640.0
51,115,117,161,48.0
51,69,78,148,56.0
51,2,24,126,2448.0
51,23,29,130,14.0
51,57,106,147,320.0
51,73,118,161,44.0
51,52,86,146,68.0
51,35,62,141,790.0
51,23,38,130,1954.0
51,3,32,120,16845.0
51,73,114,161,10.0
51,4,42,119,504.0
51,62,62,140,1856.0
51,23,43,119,40.0
51,27,45,133,1918.0
51,0,64,130,2290.0
51,71,75,144,50.0
51,0,45,130,1918.0
51,43,63,132,6.0
51,111,111,162,28.0
51,3,44,120,144.0
51,3,12,120,4596.0
51,65,92,143,106.0
51,62,101,148,21.0
51,65,98,151,52.0
51,32,49,124,1314.0
51,43,47,132,6.0
51,27,69,137,13.0
51,24,51,143,216.0
51,23,47,119,64707.0
51,45,62,142,256.0
51,32,74,138,32.0
51,41,86,143,364.0
51,27,64,133,9136.0
51,59,78,142,32.0
51,37,68,133,304.0
51,78,117,162,10.0
51,106,96,161,16.0
51,49,69,140,16.0
51,23,68,125,80.0
51,35,69,141,34.0
51,27,70,133,605.0
51,68,97,144,18.0
51,111,103,161,12.0
51,41,71,143,338.0
51,27,55,137,28.0
51,65,62,135,324.0
51,62,76,144,2.0
51,41,71,139,176.0
51,74,118,145,6.0
51,7,35,120,864.0
51,35,91,141,24.0
51,55,81,145,4.0
51,73,106,162,42.0
51,41,69,139,809.0
51,73,79,153,10.0
51,45,49,126,3942.0
51,2,41,126,2742.0
51,23,52,130,563.0
51,35,31,124,384.0
51,3,65,133,4716.0
51,37,68,135,84.0
51,73,118,153,3.0
51,7,30,133,2560.0
51,37,51,139,472.0
51,35,92,137,144.0
51,18,42,123,336.0
51,23,29,121,5840.0
51,23,66,130,780.0
51,65,72,143,136.0
51,4,26,122,15.0
51,3,27,133,388.0
51,73,116,162,2.0
51,47,45,131,3836.0
51,37,54,139,1484.0
51,23,43,121,38.0
51,23,29,119,4380.0
51,49,54,140,862.0
51,26,63,131,6.0
51,23,33,119,72.0
51,23,35,130,1296.0
51,93,75,144,14.0
51,33,64,132,8.0
51,8,53,126,2145.0
51,23,25,121,21159.0
51,69,117,148,12.0
51,6,29,131,21.0
51,4,33,121,36.0
51,23,14,120,11574.0
51,23,40,121,20960.0
51,62,86,144,16.0
51,78,118,162,72.0
51,23,44,121,144.0
51,16,23,119,8756.0
51,39,54,138,16.0
51,16,14,119,11574.0
51,20,32,123,22460.0
51,3,24,133,3264.0
51,17,59,131,2536.0
51,73,111,161,16.0
51,78,116,162,32.0
51,39,53,124,715.0
51,4,8,120,69672.0
51,41,86,139,112.0
51,32,87,138,24.0
51,74,104,145,2.0
51,40,30,131,2560.0
51,57,108,147,2.0
51,62,55,140,112.0
51,0,39,119,2205.0
51,23,37,121,23846.0
51,52,76,146,24.0
51,32,27,124,388.0
51,4,41,130,6434.0
51,75,112,160,10.0
51,55,90,147,12.0
51,38,92,139,108.0
51,26,37,131,250.0
51,4,45,121,27348.0
51,75,100,160,2.0
51,65,55,139,70.0
51,64,51,143,272.0
51,23,33,130,2.0
51,19,43,122,38.0
51,23,27,121,31577.0
51,6,52,131,2252.0
51,64,90,151,120.0
51,49,71,140,9.0
51,62,73,147,392.0
51,16,4,119,6991.0
51,65,84,139,48.0
51,73,104,162,20.0
51,65,74,143,438.0
51,65,73,143,686.0
51,11,56,129,72.0
51,68,71,137,854.0
51,23,25,120,31644.0
51,3,2,121,22968.0
51,30,69,143,200.0
51,71,76,144,10.0
51,38,74,139,192.0
51,93,101,144,8.0
51,35,74,137,344.0
51,55,82,145,6.0
51,9,39,128,96.0
51,66,52,142,1580.0
51,66,117,146,14.0
51,115,101,161,6.0
51,65,69,135,36.0
51,45,65,126,1917.0
51,4,32,119,16845.0
51,68,69,137,18.0
51,23,63,130,4.0
51,78,96,162,80.0
51,23,60,130,6.0
51,33,60,132,6.0
51,41,67,139,32.0
51,4,31,122,896.0
51,23,6,119,156.0
51,4,27,120,31577.0
51,65,105,151,9.0
51,1,64,126,4698.0
51,30,66,143,18.0
51,23,35,125,1136.0
51,23,59,130,840.0
51,23,24,130,816.0
51,35,87,137,182.0
51,4,31,119,1448.0
51,0,23,121,1812.0
51,90,100,163,6.0
51,7,66,133,780.0
51,84,79,144,3.0
51,45,62,126,2844.0
51,23,8,121,69672.0
51,4,26,121,60.0
51,69,107,147,144.0
51,3,5,121,48.0
51,35,71,137,1222.0
51,25,53,133,2145.0
51,87,73,152,64.0
51,42,39,129,72.0
51,41,64,143,214.0
51,23,37,130,682.0
51,27,59,133,840.0
51,48,42,128,352.0
51,19,6,122,52.0
51,14,56,124,48.0
51,16,40,122,5240.0
51,30,54,143,336.0
51,35,83,135,16.0
51,74,108,145,2.0
51,44,31,125,192.0
51,62,111,147,16.0
51,13,11,122,6624.0
51,38,65,139,584.0
51,23,23,120,1812.0
51,35,68,141,72.0
51,16,48,119,144.0
51,0,68,130,80.0
51,65,93,139,72.0
51,41,72,139,30.0
51,41,84,135,64.0
51,14,14,123,15432.0
51,4,47,121,86276.0
51,52,57,143,833.0
51,35,68,137,246.0
51,45,66,142,6.0
51,45,65,142,388.0
51,64,101,151,60.0
51,27,39,124,48.0
51,33,33,132,2.0
51,111,100,161,6.0
51,8,38,126,2064.0
51,56,55,138,24.0
51,29,66,131,1560.0
51,62,82,144,9.0
51,17,41,131,8792.0
51,16,47,122,21569.0
51,52,85,149,42.0
51,25,70,124,605.0
51,16,56,128,96.0
51,111,118,161,8.0
51,53,57,140,574.0
51,45,66,126,780.0
51,45,86,142,96.0
51,26,60,131,9.0
51,23,7,120,2640.0
51,73,111,162,82.0
51,5,4,122,27964.0
51,62,113,144,32.0
51,23,7,121,2640.0
51,41,52,139,544.0
51,35,93,141,72.0
51,11,68,128,80.0
51,8,30,126,1920.0
51,68,83,141,48.0
51,45,52,126,1689.0
51,3,49,133,3942.0
51,64,85,139,24.0
51,78,103,162,72.0
51,3,1,121,38160.0
51,14,39,123,2460.0
51,3,17,121,67502.0
51,18,11,123,144.0
51,32,32,124,80.0
51,115,95,161,16.0
51,40,38,131,4018.0
51,66,94,146,32.0
51,62,79,144,6.0
51,44,31,128,192.0
51,23,16,122,3840.0
51,23,29,122,1460.0
51,64,62,143,1373.0
51,23,3,121,8801.0
51,27,54,133,6741.0
51,4,30,130,640.0
51,55,79,145,2.0
51,68,99,144,16.0
51,17,47,127,6.0
51,23,17,119,50595.0
51,45,74,142,92.0
51,39,42,129,264.0
51,3,1,120,38160.0
51,33,63,132,4.0
51,55,81,147,2.0
51,23,10,119,1948.0
51,37,52,139,348.0
51,25,54,124,2247.0
51,78,106,162,11.0
51,47,64,131,6990.0
51,16,32,128,160.0
51,74,97,145,8.0
51,62,92,140,537.0
51,47,24,131,3264.0
51,16,10,122,7792.0
51,43,64,127,2.0
51,45,59,142,24.0
51,23,37,120,23846.0
51,37,91,139,36.0
51,75,114,160,4.0
51,64,83,151,15.0
51,23,31,130,192.0
51,23,47,130,6.0
51,92,92,145,2.0
51,68,108,144,9.0
51,16,35,119,864.0
51,16,44,119,444.0
51,23,45,120,27348.0
51,41,62,139,1979.0
51,14,68,124,464.0
51,37,59,139,80.0
51,1,45,126,1918.0
51,23,19,122,3264.0
51,37,41,133,24392.0
51,14,35,123,1152.0
51,20,25,123,13980.0
51,3,35,133,2497.0
51,27,73,137,1063.0
51,41,78,143,80.0
51,65,86,151,32.0
51,23,26,119,45.0
51,55,96,147,32.0
51,115,116,161,4.0
51,27,38,133,7816.0
51,75,113,160,22.0
51,28,62,124,948.0
51,27,93,137,162.0
51,4,5,119,96.0
51,10,12,121,4596.0
51,4,40,119,15720.0
51,16,5,122,48.0
51,41,51,143,40.0
51,45,57,142,40.0
51,3,2,120,22968.0
51,115,110,161,16.0
51,3,3,120,8801.0
51,42,35,124,4689.0
51,65,80,151,28.0
51,62,90,144,40.0
51,24,55,143,44.0
51,31,35,128,1136.0
51,4,16,119,960.0
51,41,52,143,946.0
51,38,73,139,3266.0
51,47,47,131,9.0
51,41,88,143,144.0
51,23,11,119,1872.0
51,40,59,131,1680.0
51,32,92,138,16.0
52,40,30,131,2640.0
52,0,38,130,2230.0
52,10,47,130,6.0
52,33,33,132,6.0
52,23,52,130,12.0
52,32,87,138,32.0
52,73,96,147,16.0
52,86,83,151,18.0
52,23,47,119,32976.0
52,2,24,126,936.0
52,47,24,131,1248.0
52,69,103,147,4.0
52,111,100,161,4.0
52,86,76,151,16.0
52,107,103,161,36.0
52,73,109,148,90.0
52,44,35,128,156.0
52,92,92,152,36.0
52,0,64,130,3622.0
52,73,107,161,4.0
52,74,108,145,6.0
52,49,73,140,630.0
52,4,16,119,1408.0
52,33,26,132,4.0
52,73,104,161,4.0
52,41,93,135,72.0
52,3,5,121,4.0
52,41,86,143,312.0
52,115,117,161,32.0
52,0,45,130,3126.0
52,59,67,142,12.0
52,68,97,144,9.0
52,62,79,147,1.0
52,65,55,139,124.0
52,41,71,139,856.0
52,49,69,140,520.0
52,4,0,119,7760.0
52,54,111,147,32.0
52,70,73,137,605.0
52,35,71,137,524.0
52,23,33,119,24.0
52,11,56,129,72.0
52,73,83,148,2.0
52,43,64,127,2.0
52,37,41,133,23300.0
52,45,65,142,128.0
52,17,26,131,2.0
52,83,98,144,24.0
52,42,39,129,168.0
52,62,86,144,14.0
52,93,75,144,36.0
52,62,90,144,112.0
52,107,100,161,8.0
52,32,32,124,272.0
52,23,42,119,648.0
52,23,3,121,19629.0
52,23,63,130,2.0
52,41,62,139,2153.0
52,37,68,133,546.0
52,23,25,119,7833.0
52,38,74,139,34.0
52,27,59,133,816.0
52,5,4,122,11716.0
52,23,23,120,1004.0
52,5,16,122,5632.0
52,62,91,148,2.0
52,23,46,119,1224.0
52,62,73,147,200.0
52,1,64,126,9540.0
52,23,17,119,29829.0
52,52,85,149,56.0
52,25,62,124,831.0
52,23,14,120,3648.0
52,38,54,139,152.0
52,23,25,120,13718.0
52,16,32,128,544.0
52,74,81,153,5.0
52,62,79,144,3.0
52,17,59,131,1632.0
52,45,72,142,192.0
52,40,58,131,64.0
52,32,92,138,8.0
52,68,57,137,141.0
52,39,39,124,112.0
52,88,83,151,42.0
52,47,40,131,8.0
52,92,92,145,4.0
52,59,64,142,1648.0
52,73,79,153,4.0
52,6,52,131,48.0
52,53,71,140,435.0
52,23,29,119,10173.0
52,74,105,162,5.0
52,62,82,144,3.0
52,47,37,131,892.0
52,54,80,147,11.0
52,16,23,119,7756.0
52,62,81,144,3.0
52,59,78,142,16.0
52,40,38,131,2536.0
52,14,14,123,4864.0
52,3,2,121,20304.0
52,54,97,147,34.0
52,19,43,122,30.0
52,98,101,163,15.0
52,37,68,135,36.0
52,71,73,150,38.0
52,35,68,141,164.0
52,35,54,137,618.0
52,4,3,120,19629.0
52,23,39,120,10647.0
52,4,5,119,8.0
52,66,52,142,764.0
52,73,114,161,6.0
52,51,75,151,172.0
52,74,79,153,2.0
52,57,73,148,109.0
52,35,87,137,60.0
52,65,73,143,681.0
52,68,108,144,3.0
52,74,81,145,2.0
52,88,99,151,64.0
52,62,113,144,240.0
52,23,8,121,30724.0
52,3,58,133,32.0
52,62,81,147,3.0
52,57,96,150,10.0
52,65,62,135,732.0
52,4,47,122,10992.0
52,54,115,147,160.0
52,25,35,124,2504.0
52,74,92,153,4.0
52,20,46,123,816.0
52,39,53,124,383.0
52,69,102,144,9.0
52,37,69,139,273.0
52,72,90,151,8.0
52,23,37,120,18046.0
52,74,87,152,16.0
52,96,112,161,8.0
52,23,47,121,43968.0
52,42,74,138,88.0
52,62,82,147,5.0
52,39,42,129,240.0
52,98,113,163,4.0
52,41,69,139,344.0
52,62,105,148,18.0
52,45,66,126,730.0
52,47,45,131,6252.0
52,45,62,126,2493.0
52,37,74,139,46.0
52,26,60,131,3.0
52,90,100,163,6.0
52,0,27,130,2128.0
52,91,99,144,12.0
52,45,85,142,250.0
52,73,113,161,10.0
52,73,106,148,34.0
52,54,103,145,4.0
52,0,58,130,32.0
52,23,17,122,9961.0
52,105,117,159,1.0
52,20,11,123,240.0
52,23,29,122,3391.0
52,24,51,143,168.0
52,35,71,141,48.0
52,31,32,129,408.0
52,86,110,160,14.0
52,20,42,123,432.0
52,17,26,127,4.0
52,38,57,139,288.0
52,80,112,163,7.0
52,74,74,150,23.0
52,65,84,139,24.0
52,5,67,132,8.0
52,23,60,130,2.0
52,68,54,137,145.0
52,17,40,127,6.0
52,7,40,121,24616.0
52,25,62,133,2493.0
52,62,74,140,450.0
52,6,67,131,4.0
52,14,27,123,3888.0
52,24,55,143,166.0
52,23,7,121,1300.0
52,4,23,121,1004.0
52,54,79,147,4.0
52,54,96,147,64.0
52,32,49,124,4002.0
52,47,47,131,7.0
52,57,108,147,7.0
52,23,29,121,13564.0
52,23,11,119,1364.0
52,66,78,142,16.0
52,62,111,147,216.0
52,27,93,137,144.0
52,92,82,153,7.0
52,65,93,139,54.0
52,62,55,140,356.0
52,74,73,153,23.0
52,65,51,139,48.0
52,2,41,126,4806.0
52,24,52,143,482.0
52,73,103,161,12.0
52,8,30,126,1980.0
52,23,35,125,156.0
52,27,53,133,1149.0
52,16,27,119,2916.0
52,25,42,124,160.0
52,23,25,121,5885.0
52,64,65,143,504.0
52,23,24,130,312.0
52,74,96,153,3.0
52,0,39,119,10647.0
52,35,62,141,352.0
52,26,63,131,3.0
52,20,32,123,832.0
52,30,72,143,96.0
52,69,78,148,55.0
52,71,96,152,120.0
52,23,37,130,1300.0
52,23,7,120,1300.0
52,54,98,147,43.0
52,33,63,132,2.0
52,3,17,121,39790.0
52,3,37,133,3772.0
52,25,65,133,7768.0
52,23,14,119,3648.0
52,8,38,126,306.0
52,83,116,159,5.0
52,64,101,151,129.0
52,74,107,162,6.0
52,90,114,163,18.0
52,62,96,148,10.0
52,39,54,138,24.0
52,20,31,123,624.0
52,19,59,130,816.0
52,4,30,130,660.0
52,37,51,139,216.0
52,45,59,126,816.0
52,14,39,123,14196.0
52,4,41,130,6329.0
52,27,64,133,14480.0
52,92,74,153,30.0
52,26,33,131,9.0
52,62,92,147,2.0
52,62,85,148,24.0
52,62,102,147,1.0
52,23,28,120,2934.0
52,16,56,128,96.0
52,10,65,130,1942.0
52,5,40,132,16.0
52,72,109,151,33.0
52,27,49,133,12006.0
52,54,87,140,71.0
52,3,27,133,2405.0
52,62,92,140,142.0
52,74,74,153,94.0
52,68,55,137,89.0
52,3,52,133,48.0
52,73,118,161,4.0
52,23,45,120,50076.0
52,96,110,161,2.0
52,69,94,144,8.0
52,23,43,119,48.0
52,30,54,143,86.0
52,45,62,142,304.0
52,33,64,132,4.0
52,4,23,122,27008.0
52,73,97,153,4.0
52,78,117,146,24.0
52,52,78,146,188.0
52,4,45,121,50076.0
52,57,107,148,36.0
52,33,60,132,2.0
52,55,82,145,6.0
52,23,26,119,9.0
52,73,115,148,94.0
52,31,93,141,96.0
52,16,40,122,6154.0
52,23,68,125,1656.0
52,64,64,139,294.0
52,86,113,151,164.0
52,23,35,130,860.0
52,16,42,128,320.0
52,51,90,151,64.0
52,27,83,137,60.0
52,69,86,148,2.0
52,69,117,148,12.0
52,47,64,131,13162.0
52,45,86,142,688.0
52,65,74,143,410.0
52,86,114,160,2.0
52,73,116,161,40.0
52,0,26,121,12.0
52,4,26,130,2.0
52,23,43,121,30.0
52,23,33,130,6.0
52,11,68,128,1656.0
52,12,53,126,1149.0
52,105,110,159,17.0
52,87,97,145,4.0
52,64,91,151,3.0
52,4,8,120,30724.0
52,14,56,124,48.0
52,35,69,141,6.0
52,41,52,143,832.0
52,35,93,141,108.0
52,98,110,163,1.0
52,49,54,140,164.0
52,25,38,133,8920.0
52,73,111,161,20.0
52,23,40,130,8.0
52,27,45,133,3126.0
52,54,62,140,2176.0
52,48,31,128,144.0
52,62,99,147,9.0
52,62,98,144,20.0
52,4,27,120,18934.0
52,0,1,121,13596.0
52,57,111,148,54.0
52,44,31,125,144.0
52,59,51,142,432.0
52,101,95,160,8.0
52,31,39,128,224.0
52,45,74,142,20.0
52,52,57,143,563.0
52,41,68,139,27.0
52,35,74,137,446.0
52,19,33,122,12.0
52,16,5,122,4.0
52,45,65,126,2730.0
52,54,108,153,8.0
52,53,57,140,280.0
52,68,99,144,24.0
52,14,68,124,3810.0
52,57,106,148,28.0
52,23,68,130,1752.0
52,29,66,131,1460.0
52,41,86,139,304.0
52,71,73,152,160.0
52,57,106,147,160.0
52,23,66,130,730.0
52,32,27,124,1341.0
52,52,76,146,68.0
52,56,55,138,24.0
52,54,111,152,72.0
52,23,37,121,18046.0
52,4,27,121,16018.0
52,20,25,123,10444.0
52,62,118,147,6.0
52,3,1,120,13596.0
52,101,114,159,15.0
52,23,11,122,4016.0
52,23,0,122,31040.0
52,45,51,142,336.0
52,4,26,122,3.0
52,41,64,143,398.0
52,54,106,147,16.0
52,41,84,135,32.0
52,62,115,147,144.0
52,54,102,147,2.0
52,41,71,143,574.0
52,4,32,119,624.0
52,87,102,145,2.0
52,8,45,126,3126.0
52,43,67,127,6.0
52,38,73,139,580.0
52,3,32,120,624.0
52,45,52,126,36.0
52,16,4,119,2929.0
52,25,24,133,1248.0
52,7,30,133,2640.0
52,23,33,121,12.0
52,20,28,123,3912.0
52,8,49,126,12006.0
52,64,62,143,1351.0
52,4,40,119,18462.0
52,64,83,151,3.0
52,23,31,130,144.0
52,17,65,131,2866.0
52,69,74,148,17.0
52,35,83,135,152.0
52,25,66,133,730.0
52,35,31,124,288.0
52,54,111,153,9.0
52,3,2,120,20304.0
52,30,69,143,458.0
52,27,69,137,184.0
